team	result	side	adjudicators
Edinburgh A	eliminated	Opening Government	Milos MarjanovicⒸ , Anna Shreder , Jack Stanley , Joseph Lewis 🦖 , Klaudia &quot;Big K&quot; Maciejewska 😼 , Naomi Panovka , Nar Sher May , Robert Barrie , Sebastián Dasso 🦀
Sofia A	eliminated	Closing Government	Milos MarjanovicⒸ , Anna Shreder , Jack Stanley , Joseph Lewis 🦖 , Klaudia &quot;Big K&quot; Maciejewska 😼 , Naomi Panovka , Nar Sher May , Robert Barrie , Sebastián Dasso 🦀
LSE A	eliminated	Closing Opposition	Milos MarjanovicⒸ , Anna Shreder , Jack Stanley , Joseph Lewis 🦖 , Klaudia &quot;Big K&quot; Maciejewska 😼 , Naomi Panovka , Nar Sher May , Robert Barrie , Sebastián Dasso 🦀
TCD Phil A	advancing	Opening Opposition	Milos MarjanovicⒸ , Anna Shreder , Jack Stanley , Joseph Lewis 🦖 , Klaudia &quot;Big K&quot; Maciejewska 😼 , Naomi Panovka , Nar Sher May , Robert Barrie , Sebastián Dasso 🦀
