team	result	side	adjudicators
TAU A	advancing	Opening Government	Udai KamathⒸ , Alexander Beaumont , Alexandra McCreadie , Juanita Hincapié Restrepo , Njuguna Macharia , Sowmya Srinivasan , Tin Puljić
LSE A	eliminated	Opening Opposition	Udai KamathⒸ , Alexander Beaumont , Alexandra McCreadie , Juanita Hincapié Restrepo , Njuguna Macharia , Sowmya Srinivasan , Tin Puljić
Sydney B	eliminated	Closing Government	Udai KamathⒸ , Alexander Beaumont , Alexandra McCreadie , Juanita Hincapié Restrepo , Njuguna Macharia , Sowmya Srinivasan , Tin Puljić
Ateneo A	advancing	Closing Opposition	Udai KamathⒸ , Alexander Beaumont , Alexandra McCreadie , Juanita Hincapié Restrepo , Njuguna Macharia , Sowmya Srinivasan , Tin Puljić
Sydney A	eliminated	Opening Government	Tota TakahashiⒸ , Ashish Kumar , Banun Sabri , Craig McDonald , Júlia García Güell , Martha McKinney-Perry , Ruth Selorme Acolatse
Princeton B	advancing	Opening Opposition	Tota TakahashiⒸ , Ashish Kumar , Banun Sabri , Craig McDonald , Júlia García Güell , Martha McKinney-Perry , Ruth Selorme Acolatse
Sofia A	advancing	Closing Government	Tota TakahashiⒸ , Ashish Kumar , Banun Sabri , Craig McDonald , Júlia García Güell , Martha McKinney-Perry , Ruth Selorme Acolatse
Harvard A	eliminated	Closing Opposition	Tota TakahashiⒸ , Ashish Kumar , Banun Sabri , Craig McDonald , Júlia García Güell , Martha McKinney-Perry , Ruth Selorme Acolatse
