team	result	side	adjudicators
Yale ST	eliminated	Opening Government	Juanita Hincapié RestrepoⒸ , Daksha Pillai , Meg Kandarpa , Pranav Anand , Stephanie Chen
McGill RM	advancing	Opening Opposition	Juanita Hincapié RestrepoⒸ , Daksha Pillai , Meg Kandarpa , Pranav Anand , Stephanie Chen
HH The Last Dance	eliminated	Closing Government	Juanita Hincapié RestrepoⒸ , Daksha Pillai , Meg Kandarpa , Pranav Anand , Stephanie Chen
Dartmouth A	advancing	Closing Opposition	Juanita Hincapié RestrepoⒸ , Daksha Pillai , Meg Kandarpa , Pranav Anand , Stephanie Chen
Stanford LS	advancing	Opening Government	Elgin LinⒸ , Isolda Vela , Manuel Machorro , Natalia García , Tanvir Shahriar
HWS A	eliminated	Opening Opposition	Elgin LinⒸ , Isolda Vela , Manuel Machorro , Natalia García , Tanvir Shahriar
Harvard GM	eliminated	Closing Government	Elgin LinⒸ , Isolda Vela , Manuel Machorro , Natalia García , Tanvir Shahriar
Kalavagunta and Lu	advancing	Closing Opposition	Elgin LinⒸ , Isolda Vela , Manuel Machorro , Natalia García , Tanvir Shahriar
