team	result	side	adjudicators
Stanford 1	advancing	Opening Government	Serena YuanⒸ , Amaar Jeyasothy 🇲🇾 , Arpi Yang , Da’Von Boyd , Ravi Simon
UChicago 4	eliminated	Opening Opposition	Serena YuanⒸ , Amaar Jeyasothy 🇲🇾 , Arpi Yang , Da’Von Boyd , Ravi Simon
UPenn 1	eliminated	Closing Government	Serena YuanⒸ , Amaar Jeyasothy 🇲🇾 , Arpi Yang , Da’Von Boyd , Ravi Simon
UChicago 2	advancing	Closing Opposition	Serena YuanⒸ , Amaar Jeyasothy 🇲🇾 , Arpi Yang , Da’Von Boyd , Ravi Simon
PDP 2	advancing	Opening Government	Enshia Li 😎Ⓒ , Diggory Waddle 🦝 , Dylan Young 🍑 , Tanay Patri , 🅱️ennis Su 🐼
Yale 6	advancing	Opening Opposition	Enshia Li 😎Ⓒ , Diggory Waddle 🦝 , Dylan Young 🍑 , Tanay Patri , 🅱️ennis Su 🐼
UChicago 3	eliminated	Closing Government	Enshia Li 😎Ⓒ , Diggory Waddle 🦝 , Dylan Young 🍑 , Tanay Patri , 🅱️ennis Su 🐼
Harvard 4	eliminated	Closing Opposition	Enshia Li 😎Ⓒ , Diggory Waddle 🦝 , Dylan Young 🍑 , Tanay Patri , 🅱️ennis Su 🐼
