team	result	side	adjudicators
USC 2	eliminated	Opening Government	Caitlin MahⒸ , Audrey Melody , Ayal Mor , Hargun Rekhi , Varun Lodaya
Dartmouth 2	advancing	Opening Opposition	Caitlin MahⒸ , Audrey Melody , Ayal Mor , Hargun Rekhi , Varun Lodaya
Princeton 7	eliminated	Closing Government	Caitlin MahⒸ , Audrey Melody , Ayal Mor , Hargun Rekhi , Varun Lodaya
McGill 6	eliminated	Closing Opposition	Caitlin MahⒸ , Audrey Melody , Ayal Mor , Hargun Rekhi , Varun Lodaya
