team	result	side	adjudicators
BFSU A	eliminated	Closing Opposition	Ashish Xiangyi KumarⒸ , Jordyn Gibson , Klaudia Maciejewska , Natalia García , Park Youngwoo , Robert Barrie , Tanay Patri , Umar Buckus , Ðorđe Radosavljević
IITB A	eliminated	Closing Government	Ashish Xiangyi KumarⒸ , Jordyn Gibson , Klaudia Maciejewska , Natalia García , Park Youngwoo , Robert Barrie , Tanay Patri , Umar Buckus , Ðorđe Radosavljević
DDUL A	advancing	Opening Opposition	Ashish Xiangyi KumarⒸ , Jordyn Gibson , Klaudia Maciejewska , Natalia García , Park Youngwoo , Robert Barrie , Tanay Patri , Umar Buckus , Ðorđe Radosavljević
BGU A	eliminated	Opening Government	Ashish Xiangyi KumarⒸ , Jordyn Gibson , Klaudia Maciejewska , Natalia García , Park Youngwoo , Robert Barrie , Tanay Patri , Umar Buckus , Ðorđe Radosavljević
