team	result	side	adjudicators
Ateneo de Manila 2	eliminated	Opening Government	Enting LeeⒸ , Ben  Jackson , Hadar Goldberg , Janko Djordjevic , Juanita Hincapié , Njuguna  Macharia , Ron Leizrowice , Senkai Hsia , Yarn Shih
Zagreb A	advancing	Opening Opposition	Enting LeeⒸ , Ben  Jackson , Hadar Goldberg , Janko Djordjevic , Juanita Hincapié , Njuguna  Macharia , Ron Leizrowice , Senkai Hsia , Yarn Shih
LSE B	eliminated	Closing Government	Enting LeeⒸ , Ben  Jackson , Hadar Goldberg , Janko Djordjevic , Juanita Hincapié , Njuguna  Macharia , Ron Leizrowice , Senkai Hsia , Yarn Shih
Ateneo de Manila 1	eliminated	Closing Opposition	Enting LeeⒸ , Ben  Jackson , Hadar Goldberg , Janko Djordjevic , Juanita Hincapié , Njuguna  Macharia , Ron Leizrowice , Senkai Hsia , Yarn Shih
